"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Aruba,ABW,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.883364339177597,5.229755774500324,6.039428305713411,8.434997714212155,9.12365112089795,8.854568096705535,7.471638846298731,,,
Angola,AGO,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.119346861568925,39.660395371353204,31.187987938915573,21.26134848323903,22.167510042853703,22.116407134329588,20.155211316836276,27.51690614968732,23.648050689480428,28.988563122634474,19.777582940123555,19.33359551287827,18.726109494689084,17.321618101723512,,,
Albania,ALB,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.422768211130753,8.553602234735765,9.479292857709678,13.701632508110457,,,,16.16084313244346,16.790842306693378,17.645359416638883,,,,,,,,,,,
"Arab World",ARB,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"United Arab Emirates",ARE,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32338735483865927,0.3649174189453267,0.3732399650919187,,
Argentina,ARG,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.818958346663255,12.518779700294886,11.860864659174544,,,,,,,,,,,
Armenia,ARM,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.999787019016551,13.996405646618609,14.335663408846186,14.395986559394208,15.96253172910701,17.321758732108343,16.50586323278429,17.070051399010236,17.219419049099066,17.49164154972957,,,
"American Samoa",ASM,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda",ATG,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.405077826470347,15.221384992863179,16.300315687087842,16.896016570089238,17.61241602769437,16.896219446761332,18.519438738326365,19.84782073427629,19.03324842408057,17.60349343691171,18.80327417678679,18.07406867411858,18.575192360228137,,,
Australia,AUS,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.471515196463322,23.091953118378516,24.816475969944175,23.55532607368315,24.331351783394943,24.32990025855453,24.853106909534247,24.582420248332387,24.111440599189716,24.250705256035744,22.09050910677265,20.60160533992599,20.433183547962646,21.318188707793055,,,
Austria,AUT,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.671396778241753,18.725550457015554,19.572339563213106,19.783632785453413,19.681431855231533,19.353630825926853,20.943296115580278,20.429919844067225,20.524410406043344,20.203567611141168,19.47284140797224,19.130299687028575,19.387426623510773,19.47568048670781,17.944849329301864,17.902626197486658,17.895729479298016,18.276248642904584,,,
Azerbaijan,AZE,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.56070902595139,17.954072546630425,9.850313250190291,10.693877680256342,12.679261295929223,12.7335261769287,,,,,,,,,16.421175368486093,14.106708986980884,12.157776992817615,12.224760953880418,12.955829243448466,,,
Burundi,BDI,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.142662979357993,15.122783962781089,14.928916309223561,15.616054772723809,16.678206578459065,13.438996579247434,11.420361726954493,14.347658670664668,13.597441809398333,,,,,,,,,,,,,,,,
Belgium,BEL,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.987619083623166,25.417380592936993,25.957188817935204,26.578873299501044,26.485550269013125,26.726769988614446,26.3372688006983,25.32946758039009,24.734518127492155,25.249622544867783,25.336023706100853,25.097317716783706,24.39171136568682,24.797919032044874,23.3832691574369,23.934335978263547,24.06108054211751,24.910678103035732,,,
Benin,BEN,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.687221079517483,14.412549265523722,14.27134877707287,14.635896875240729,13.809282990133395,14.21312351965488,15.69439397154841,16.11566764709934,14.99409881275364,15.533592341724118,14.823270948443263,14.476454260497103,,,
"Burkina Faso",BFA,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.866158019030909,11.091016400640825,12.699009455364804,11.752815585139889,12.063654381470625,12.685695825157275,11.864327224999577,12.51525021958298,12.720423377344622,13.746832672769177,15.626097769364469,,,
Bangladesh,BGD,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.611160271438231,6.691384190678133,6.965213903758668,7.046448418185518,7.135670039461536,7.043304057809108,6.917262668568208,7.65602988282474,7.498116262769268,7.83468474946733,8.68592739166971,,,,
Bulgaria,BGR,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.833128445096563,22.333824613117176,16.903386454183266,15.213783874205422,21.238964992389647,20.068074480954866,17.025482314620874,16.633210180111654,16.169234342357587,17.17914165461385,17.547783011996227,16.79077716031183,16.00446904160158,17.875358713458713,20.61761039218873,20.939106940248898,21.783705894341782,21.761307325549367,22.060050864379242,19.710631456067254,18.29769010834042,17.91371811587931,18.608713245302738,,,
Bahrain,BHR,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1450979624208126,1.2358168628436719,1.3631667858968992,1.1762284357258181,1.103893771927656,,,,
"Bahamas, The",BHS,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.862918509159824,13.637999974286119,15.43261498874236,15.39456662354463,16.716784289659405,17.346165062700496,17.049044056525354,13.268458184534579,12.728867938202947,13.17710447822681,13.630247527005704,12.584684986199198,11.486410742403416,11.85584137261259,12.034300794160137,12.766151818621369,14.357333068192832,14.498420242058058,15.471676377680636,14.362105871551654,13.883240323759289,16.437833898412496,15.503669331480957,,,
"Bosnia and Herzegovina",BIH,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.762773998784578,19.03101363013774,20.468195534865288,22.233381699616572,21.862175298312582,20.737028515757768,19.32921226315136,20.07043733623788,20.66734613808081,20.866164156589587,,,
Belarus,BLR,"Tax revenue (% of GDP)",GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.443482963764197,26.63094223196525,24.74990445788279,19.88771245426375,18.79975521165643,20.73458530256923,17.11232650171022,16.672477846385057,16.624734502616654,15.75466424428761,14.201038323073803,17.688121909596113,18.371346900891748,20.149656277903887,22.223096622806466,23.726698728867202,25.35338920555232,19.259628411070253,16.91581360155062,15.001596795237008,15.140210707723403,,,
